Timestamp,A,B,C,D,E,F
2023-03-20 20:00:00,2743,6,468,534,51,4
2023-03-20 20:15:00,3336,5,502,791,55,2
2023-03-20 20:30:00,2619,7,535,662,45,3
2023-03-20 20:45:00,2393,8,575,589,47,4
2023-03-20 21:00:00,2380,5,318,426,44,2
2023-03-20 21:15:00,3088,8,339,564,48,2
2023-03-20 21:30:00,2268,4,351,298,41,1
2023-03-20 21:45:00,2537,7,334,508,44,2
2023-03-20 22:00:00,2120,7,325,288,38,3
2023-03-20 22:15:00,1602,5,288,377,40,1
2023-03-20 22:30:00,1188,6,298,295,34,1
2023-03-20 22:45:00,1054,5,206,268,34,0
2023-03-20 23:00:00,1109,5,205,174,31,1
2023-03-20 23:15:00,944,4,151,206,32,0
2023-03-20 23:30:00,556,5,79,114,30,1
2023-03-20 23:45:00,540,5,52,42,28,1
2023-03-21 00:00:00,667,4,38,45,32,0
2023-03-21 00:15:00,401,5,36,58,31,1
2023-03-21 00:30:00,498,4,45,88,32,0
2023-03-21 00:45:00,636,5,34,85,27,0
2023-03-21 01:00:00,354,4,39,77,28,2
2023-03-21 01:15:00,336,5,51,13,27,1
2023-03-21 01:30:00,334,6,72,89,31,0
2023-03-21 01:45:00,711,5,62,96,28,0
2023-03-21 02:00:00,560,5,79,56,28,0
2023-03-21 02:15:00,449,5,45,11,32,2
2023-03-21 02:30:00,565,7,27,3,31,1
2023-03-21 02:45:00,513,8,31,-6,30,1
2023-03-21 03:00:00,710,6,60,44,32,1
2023-03-21 03:15:00,515,6,98,55,33,1
2023-03-21 03:30:00,285,6,98,47,28,2
2023-03-21 03:45:00,567,8,176,166,31,0
2023-03-21 04:00:00,830,7,363,118,28,2
2023-03-21 04:15:00,928,7,418,363,29,2
2023-03-21 04:30:00,1851,8,368,352,30,3
2023-03-21 04:45:00,2813,8,646,733,32,8
2023-03-21 05:00:00,4050,9,721,816,41,9
2023-03-21 05:15:00,4796,10,616,897,45,18
2023-03-21 05:30:00,7048,10,544,873,54,10
2023-03-21 05:45:00,5928,10,648,983,73,17
2023-03-21 06:00:00,7308,11,803,1248,84,31
2023-03-21 06:15:00,8816,9,1041,1084,82,5
2023-03-21 06:30:00,7339,10,1031,1224,93,13
2023-03-21 06:45:00,6189,7,1148,1152,101,15
2023-03-21 07:00:00,4367,7,701,1051,114,20
2023-03-21 07:15:00,4208,11,1038,972,130,13
2023-03-21 07:30:00,4242,8,665,956,146,1
2023-03-21 07:45:00,4697,8,1033,974,159,8
2023-03-21 08:00:00,3549,8,894,408,150,1
2023-03-21 08:15:00,4703,9,822,706,158,4
2023-03-21 08:30:00,3685,12,612,795,170,4
2023-03-21 08:45:00,3782,11,682,816,172,2
2023-03-21 09:00:00,3759,10,677,559,156,11
2023-03-21 09:15:00,5006,12,648,803,179,7
2023-03-21 09:30:00,4460,7,688,593,170,3
2023-03-21 09:45:00,4909,7,669,594,165,10
2023-03-21 10:00:00,3807,10,760,727,181,4
2023-03-21 10:15:00,3487,8,770,789,166,2
2023-03-21 10:30:00,4792,8,691,609,165,6
2023-03-21 10:45:00,4063,9,637,797,187,2
2023-03-21 11:00:00,3480,7,741,859,194,8
2023-03-21 11:15:00,3703,8,754,829,192,4
2023-03-21 11:30:00,4197,9,730,600,180,8
2023-03-21 11:45:00,3308,10,651,717,199,6
2023-03-21 12:00:00,3399,10,680,618,193,10
2023-03-21 12:15:00,4831,8,745,499,195,5
2023-03-21 12:30:00,3362,7,643,619,205,4
2023-03-21 12:45:00,4214,9,599,696,180,4
2023-03-21 13:00:00,4877,7,777,344,180,1
2023-03-21 13:15:00,4950,7,614,442,169,3
2023-03-21 13:30:00,4977,9,613,571,180,3
2023-03-21 13:45:00,4145,8,756,320,180,11
2023-03-21 14:00:00,5184,10,764,371,176,11
2023-03-21 14:15:00,4933,11,712,653,162,5
2023-03-21 14:30:00,4216,7,1028,542,168,17
2023-03-21 14:45:00,6376,10,961,916,153,8
2023-03-21 15:00:00,5274,9,949,869,161,3
2023-03-21 15:15:00,6261,9,1019,804,146,10
2023-03-21 15:30:00,7244,6,810,776,133,5
2023-03-21 15:45:00,7175,11,1069,977,140,5
2023-03-21 16:00:00,6519,8,1144,1241,134,15
2023-03-21 16:15:00,6877,8,1260,1187,141,1
2023-03-21 16:30:00,10093,8,1191,954,132,3
2023-03-21 16:45:00,8979,9,1242,1367,132,32
2023-03-21 17:00:00,9923,11,1245,915,120,4
2023-03-21 17:15:00,8410,7,1277,900,110,24
2023-03-21 17:30:00,5410,8,1193,1095,106,12
2023-03-21 17:45:00,6041,7,748,1205,106,3
2023-03-21 18:00:00,5108,11,863,918,98,9
2023-03-21 18:15:00,4277,9,716,1075,93,15
2023-03-21 18:30:00,3515,6,599,1129,86,10
2023-03-21 18:45:00,4633,9,938,1042,79,6
2023-03-21 19:00:00,4636,9,618,988,82,2
2023-03-21 19:15:00,3957,7,808,1023,65,4
2023-03-21 19:30:00,4549,9,868,962,67,3
2023-03-21 19:45:00,4280,6,511,908,59,3
2023-03-21 20:00:00,2987,8,619,851,55,2
2023-03-21 20:15:00,2732,8,693,585,50,4
2023-03-21 20:30:00,3460,7,637,719,48,4
2023-03-21 20:45:00,2541,5,509,454,50,3
2023-03-21 21:00:00,2148,7,353,438,43,1
2023-03-21 21:15:00,2897,4,519,476,44,2
2023-03-21 21:30:00,2512,5,456,325,38,1
2023-03-21 21:45:00,2534,5,321,300,42,3
2023-03-21 22:00:00,2127,7,253,416,41,2
2023-03-21 22:15:00,1439,5,332,254,35,2
2023-03-21 22:30:00,1873,7,312,366,35,0
2023-03-21 22:45:00,1176,6,248,289,35,0
2023-03-21 23:00:00,896,6,108,161,30,0
2023-03-21 23:15:00,1010,6,97,163,34,1
2023-03-21 23:30:00,895,6,92,52,29,0
2023-03-21 23:45:00,433,4,48,54,30,1
2023-03-22 00:00:00,785,6,23,29,28,1
2023-03-22 00:15:00,447,4,32,103,29,1
2023-03-22 00:30:00,701,5,58,31,30,0
2023-03-22 00:45:00,763,4,27,47,32,0
2023-03-22 01:00:00,441,6,26,36,32,2
2023-03-22 01:15:00,444,5,55,60,31,0
2023-03-22 01:30:00,303,5,46,50,30,0
2023-03-22 01:45:00,524,5,65,17,32,1
2023-03-22 02:00:00,375,5,46,82,29,0
2023-03-22 02:15:00,678,6,63,22,31,0
2023-03-22 02:30:00,586,7,32,55,32,2
2023-03-22 02:45:00,610,8,27,15,27,2
2023-03-22 03:00:00,483,8,64,27,30,1
2023-03-22 03:15:00,402,6,76,74,33,1
2023-03-22 03:30:00,483,9,92,69,31,0
2023-03-22 03:45:00,610,8,198,91,28,0
2023-03-22 04:00:00,864,8,350,167,31,1
2023-03-22 04:15:00,959,8,330,228,26,0
2023-03-22 04:30:00,2366,10,550,577,30,4
2023-03-22 04:45:00,2801,9,423,717,34,6
2023-03-22 05:00:00,4435,7,613,1007,40,14
2023-03-22 05:15:00,5688,10,821,903,52,17
2023-03-22 05:30:00,4416,9,628,791,57,26
2023-03-22 05:45:00,5378,9,698,907,74,12
2023-03-22 06:00:00,6301,8,967,1147,82,34
2023-03-22 06:15:00,6218,8,816,1205,90,21
2023-03-22 06:30:00,7807,11,1129,1118,107,29
2023-03-22 06:45:00,6872,11,1007,1163,108,13
2023-03-22 07:00:00,6773,7,857,1068,110,19
2023-03-22 07:15:00,5016,11,742,632,136,3
2023-03-22 07:30:00,4491,7,931,560,149,12
2023-03-22 07:45:00,4374,7,852,533,155,6
2023-03-22 08:00:00,4012,8,792,771,149,2
2023-03-22 08:15:00,4208,11,926,710,156,7
2023-03-22 08:30:00,3963,9,654,605,170,9
2023-03-22 08:45:00,3675,11,804,552,152,8
2023-03-22 09:00:00,3268,9,796,545,170,9
2023-03-22 09:15:00,4552,12,616,840,170,4
2023-03-22 09:30:00,3968,11,634,475,178,3
2023-03-22 09:45:00,4909,11,615,501,165,10
2023-03-22 10:00:00,4669,9,765,751,188,3
2023-03-22 10:15:00,3918,9,767,650,179,3
2023-03-22 10:30:00,4465,9,772,929,174,3
2023-03-22 10:45:00,5093,11,703,641,184,3
2023-03-22 11:00:00,3204,10,636,652,188,9
2023-03-22 11:15:00,3905,7,783,587,179,9
2023-03-22 11:30:00,4774,6,727,793,207,10
2023-03-22 11:45:00,3771,6,709,820,192,1
2023-03-22 12:00:00,4063,9,780,496,196,5
2023-03-22 12:15:00,4064,8,750,846,201,11
2023-03-22 12:30:00,4642,8,726,675,209,10
2023-03-22 12:45:00,3822,7,700,421,193,8
2023-03-22 13:00:00,3225,8,723,291,180,8
2023-03-22 13:15:00,4021,8,637,297,168,6
2023-03-22 13:30:00,4424,8,671,524,183,10
2023-03-22 13:45:00,3657,8,864,281,185,12
2023-03-22 14:00:00,4965,6,724,378,181,5
2023-03-22 14:15:00,5526,6,818,514,155,6
2023-03-22 14:30:00,6097,7,726,906,165,19
2023-03-22 14:45:00,4678,9,1128,582,158,4
2023-03-22 15:00:00,5533,6,791,770,153,4
2023-03-22 15:15:00,4974,10,1251,900,141,4
2023-03-22 15:30:00,7449,8,1160,1206,143,20
2023-03-22 15:45:00,7639,7,1099,1189,142,3
2023-03-22 16:00:00,8718,10,883,847,125,22
2023-03-22 16:15:00,8830,11,924,1270,137,32
2023-03-22 16:30:00,9100,10,1219,1148,115,21
2023-03-22 16:45:00,8112,7,871,1580,115,10
2023-03-22 17:00:00,8915,9,1031,1139,121,3
2023-03-22 17:15:00,7105,11,839,967,103,16
2023-03-22 17:30:00,7894,9,1048,967,105,14
2023-03-22 17:45:00,5853,9,1054,1148,113,17
2023-03-22 18:00:00,5821,9,881,1159,99,9
2023-03-22 18:15:00,4286,9,1070,1089,91,4
2023-03-22 18:30:00,4257,9,986,790,89,14
2023-03-22 18:45:00,3356,8,871,912,78,4
2023-03-22 19:00:00,4674,9,941,682,85,2
2023-03-22 19:15:00,4578,8,866,886,67,1
2023-03-22 19:30:00,3144,9,691,900,59,4
2023-03-22 19:45:00,3599,9,640,633,56,1
2023-03-22 20:00:00,3325,9,726,632,52,1
2023-03-22 20:15:00,2661,6,713,720,56,3
2023-03-22 20:30:00,2437,7,656,455,48,2
2023-03-22 20:45:00,3240,8,605,404,42,1
2023-03-22 21:00:00,3074,6,582,400,47,1
2023-03-22 21:15:00,2158,4,489,368,41,2
2023-03-22 21:30:00,2696,4,407,369,43,3
2023-03-22 21:45:00,2320,4,239,471,42,1
2023-03-22 22:00:00,1555,7,283,362,36,3
2023-03-22 22:15:00,1440,6,237,274,41,2
2023-03-22 22:30:00,1848,6,298,266,37,1
2023-03-22 22:45:00,1217,6,235,209,36,2
2023-03-22 23:00:00,1249,5,216,196,32,1
2023-03-22 23:15:00,1036,5,165,132,34,0
2023-03-22 23:30:00,958,6,109,139,30,1
2023-03-22 23:45:00,365,3,64,24,30,1
2023-03-23 00:00:00,714,5,26,88,30,0
2023-03-23 00:15:00,308,4,84,34,29,1
2023-03-23 00:30:00,725,4,39,79,31,1
2023-03-23 00:45:00,842,6,37,-4,29,1
2023-03-23 01:00:00,387,5,54,32,27,2
2023-03-23 01:15:00,358,4,38,61,28,0
2023-03-23 01:30:00,730,5,68,44,32,0
2023-03-23 01:45:00,584,6,78,87,30,0
2023-03-23 02:00:00,653,7,60,59,28,1
2023-03-23 02:15:00,662,5,38,24,30,1
2023-03-23 02:30:00,635,7,43,28,29,1
2023-03-23 02:45:00,460,6,21,2,29,0
2023-03-23 03:00:00,493,7,41,45,32,0
2023-03-23 03:15:00,613,8,109,7,31,0
2023-03-23 03:30:00,612,9,127,7,31,0
2023-03-23 03:45:00,742,7,129,167,28,1
2023-03-23 04:00:00,861,8,304,243,30,1
2023-03-23 04:15:00,922,9,306,305,28,2
2023-03-23 04:30:00,2395,8,365,457,28,1
2023-03-23 04:45:00,2401,7,367,526,33,0
2023-03-23 05:00:00,3031,8,658,836,39,9
2023-03-23 05:15:00,6304,10,778,960,48,21
2023-03-23 05:30:00,4703,8,945,1152,53,26
2023-03-23 05:45:00,7650,9,585,873,63,11
2023-03-23 06:00:00,8390,7,1188,1383,74,15
2023-03-23 06:15:00,5755,11,718,839,88,18
2023-03-23 06:30:00,5278,10,1261,1157,93,10
2023-03-23 06:45:00,7725,8,1235,881,106,22
2023-03-23 07:00:00,7304,11,796,1057,130,16
2023-03-23 07:15:00,5977,11,865,834,132,13
2023-03-23 07:30:00,4556,11,698,511,130,12
2023-03-23 07:45:00,4635,7,659,576,139,1
2023-03-23 08:00:00,4565,12,950,819,159,10
2023-03-23 08:15:00,4601,12,765,782,159,5
2023-03-23 08:30:00,3469,10,761,603,170,6
2023-03-23 08:45:00,4987,10,609,815,153,7
2023-03-23 09:00:00,4971,9,654,392,162,4
2023-03-23 09:15:00,3871,8,626,456,171,6
2023-03-23 09:30:00,4823,9,788,559,160,4
2023-03-23 09:45:00,3608,7,631,684,175,4
2023-03-23 10:00:00,4656,7,739,899,185,10
2023-03-23 10:15:00,5090,10,701,834,179,5
2023-03-23 10:30:00,3826,10,669,770,185,1
2023-03-23 10:45:00,3714,7,602,692,171,4
2023-03-23 11:00:00,4687,10,752,590,199,5
2023-03-23 11:15:00,4263,9,621,866,174,5
2023-03-23 11:30:00,4009,9,760,699,181,9
2023-03-23 11:45:00,5038,8,703,641,202,8
2023-03-23 12:00:00,3407,7,745,619,211,2
2023-03-23 12:15:00,3296,9,710,813,206,3
2023-03-23 12:30:00,3715,6,674,686,196,1
2023-03-23 12:45:00,3552,7,753,683,202,10
2023-03-23 13:00:00,3620,9,772,359,185,7
2023-03-23 13:15:00,3752,10,716,345,170,2
2023-03-23 13:30:00,3503,11,812,472,168,11
2023-03-23 13:45:00,3700,9,729,412,185,12
2023-03-23 14:00:00,4903,9,900,279,176,5
2023-03-23 14:15:00,5310,9,923,653,164,14
2023-03-23 14:30:00,4229,11,753,645,166,5
2023-03-23 14:45:00,5252,9,1022,842,162,4
2023-03-23 15:00:00,7367,9,1097,714,150,19
2023-03-23 15:15:00,6144,7,891,1190,156,16
2023-03-23 15:30:00,7978,10,947,1002,143,17
2023-03-23 15:45:00,7869,11,853,868,144,3
2023-03-23 16:00:00,7703,10,1352,1089,136,15
2023-03-23 16:15:00,8005,10,1167,1476,124,4
2023-03-23 16:30:00,7828,11,1355,1249,137,2
2023-03-23 16:45:00,9648,6,1329,1105,129,20
2023-03-23 17:00:00,9986,12,1192,1498,116,14
2023-03-23 17:15:00,8507,11,790,1492,120,14
2023-03-23 17:30:00,7998,9,764,1317,107,5
2023-03-23 17:45:00,5056,10,739,1053,96,3
2023-03-23 18:00:00,4456,10,883,1237,91,14
2023-03-23 18:15:00,5136,8,1119,1000,86,6
2023-03-23 18:30:00,4966,10,938,1010,98,1
2023-03-23 18:45:00,4713,5,879,923,83,5
2023-03-23 19:00:00,3150,6,765,1076,78,4
2023-03-23 19:15:00,4071,7,616,867,73,4
2023-03-23 19:30:00,3446,5,845,806,70,5
2023-03-23 19:45:00,4012,6,474,723,54,2
2023-03-23 20:00:00,3565,6,643,817,54,1
2023-03-23 20:15:00,3130,7,423,783,56,3
2023-03-23 20:30:00,3105,8,627,781,52,2
2023-03-23 20:45:00,3024,6,383,733,48,3
2023-03-23 21:00:00,2352,7,424,552,47,1
2023-03-23 21:15:00,2272,8,527,374,44,3
2023-03-23 21:30:00,1912,7,327,511,43,1
2023-03-23 21:45:00,2157,6,278,315,40,3
2023-03-23 22:00:00,2254,7,390,397,42,3
2023-03-23 22:15:00,1518,5,204,420,38,1
2023-03-23 22:30:00,1789,5,190,340,36,2
2023-03-23 22:45:00,1402,5,193,142,35,0
2023-03-23 23:00:00,1434,5,123,135,33,2
2023-03-23 23:15:00,1027,6,78,138,34,0
2023-03-23 23:30:00,587,5,59,37,32,0
2023-03-23 23:45:00,715,4,67,62,31,0
2023-03-24 00:00:00,705,4,35,30,31,1
2023-03-24 00:15:00,729,6,41,111,31,1
2023-03-24 00:30:00,649,5,67,34,28,0
2023-03-24 00:45:00,474,5,57,50,29,1
2023-03-24 01:00:00,680,4,41,2,32,0
2023-03-24 01:15:00,469,4,59,34,27,1
2023-03-24 01:30:00,474,7,60,22,27,1
2023-03-24 01:45:00,672,6,55,47,27,1
2023-03-24 02:00:00,739,5,42,22,29,0
2023-03-24 02:15:00,695,6,28,8,29,1
2023-03-24 02:30:00,556,5,35,12,30,0
2023-03-24 02:45:00,426,7,30,15,32,0
2023-03-24 03:00:00,577,7,48,6,30,0
2023-03-24 03:15:00,434,8,49,15,31,2
2023-03-24 03:30:00,651,6,177,74,30,0
2023-03-24 03:45:00,654,8,244,59,28,2
2023-03-24 04:00:00,604,6,373,121,26,1
2023-03-24 04:15:00,1670,8,394,281,29,0
2023-03-24 04:30:00,1462,10,389,395,27,3
2023-03-24 04:45:00,2165,10,363,759,34,2
2023-03-24 05:00:00,3185,9,516,633,38,13
2023-03-24 05:15:00,6427,7,842,1063,44,18
2023-03-24 05:30:00,5100,9,915,1210,61,10
2023-03-24 05:45:00,6300,7,824,1120,63,24
2023-03-24 06:00:00,8366,7,1079,1216,74,1
2023-03-24 06:15:00,7584,7,1184,1268,93,1
2023-03-24 06:30:00,5590,10,1236,829,108,3
2023-03-24 06:45:00,6203,7,796,785,108,9
2023-03-24 07:00:00,6270,8,955,1065,113,6
2023-03-24 07:15:00,5821,10,855,641,128,13
2023-03-24 07:30:00,4911,11,751,570,148,1
2023-03-24 07:45:00,3858,8,637,902,139,4
2023-03-24 08:00:00,4328,11,924,626,138,4
2023-03-24 08:15:00,4162,7,788,588,163,7
2023-03-24 08:30:00,5030,11,766,717,159,1
2023-03-24 08:45:00,3432,9,780,587,167,8
2023-03-24 09:00:00,3764,11,757,611,164,1
2023-03-24 09:15:00,3676,9,676,616,168,2
2023-03-24 09:30:00,3550,12,721,492,177,9
2023-03-24 09:45:00,4716,11,700,453,158,4
2023-03-24 10:00:00,4855,10,726,702,178,10
2023-03-24 10:15:00,3954,8,623,859,170,8
2023-03-24 10:30:00,3853,10,654,737,179,7
2023-03-24 10:45:00,4846,7,714,917,179,1
2023-03-24 11:00:00,4649,7,634,678,181,2
2023-03-24 11:15:00,5007,6,753,698,179,9
2023-03-24 11:30:00,4529,7,742,841,186,3
2023-03-24 11:45:00,3438,7,689,815,200,5
2023-03-24 12:00:00,4259,8,679,660,210,3
2023-03-24 12:15:00,4317,6,724,483,210,3
2023-03-24 12:30:00,3604,6,616,446,196,6
2023-03-24 12:45:00,4943,9,686,394,182,4
2023-03-24 13:00:00,3245,9,679,525,194,9
2023-03-24 13:15:00,4462,9,673,341,183,1
2023-03-24 13:30:00,5171,6,800,217,191,8
2023-03-24 13:45:00,5016,9,657,673,186,6
2023-03-24 14:00:00,5214,10,733,527,173,6
2023-03-24 14:15:00,5885,6,784,379,177,13
2023-03-24 14:30:00,4396,10,966,377,158,12
2023-03-24 14:45:00,5780,7,1124,991,143,7
2023-03-24 15:00:00,6934,6,1244,989,163,19
2023-03-24 15:15:00,6374,12,1066,794,155,10
2023-03-24 15:30:00,7570,9,1128,904,143,26
2023-03-24 15:45:00,5726,7,1088,984,138,7
2023-03-24 16:00:00,8253,12,1281,1359,138,4
2023-03-24 16:15:00,7713,6,1102,1396,121,17
2023-03-24 16:30:00,8939,8,1002,1156,132,36
2023-03-24 16:45:00,9101,7,1213,954,119,17
2023-03-24 17:00:00,8710,6,1070,1485,127,27
2023-03-24 17:15:00,8237,9,1171,1255,117,8
2023-03-24 17:30:00,6185,11,733,1282,114,13
2023-03-24 17:45:00,6982,8,1141,795,105,8
2023-03-24 18:00:00,6030,10,1093,795,93,6
2023-03-24 18:15:00,4312,8,1000,1041,103,1
2023-03-24 18:30:00,4490,8,801,761,83,13
2023-03-24 18:45:00,4080,9,942,897,78,4
2023-03-24 19:00:00,3147,10,583,882,79,7
2023-03-24 19:15:00,3167,8,672,1017,76,1
2023-03-24 19:30:00,3272,5,701,690,72,1
2023-03-24 19:45:00,4197,5,461,680,66,5
2023-03-24 20:00:00,3287,9,461,614,54,3
2023-03-24 20:15:00,3858,7,470,636,46,4
2023-03-24 20:30:00,2982,6,688,713,46,3
2023-03-24 20:45:00,2925,7,377,644,45,4
2023-03-24 21:00:00,3213,7,569,601,44,3
2023-03-24 21:15:00,2038,5,452,616,47,2
2023-03-24 21:30:00,2750,5,319,301,45,3
2023-03-24 21:45:00,2413,4,246,518,38,1
2023-03-24 22:00:00,2226,7,375,266,38,3
2023-03-24 22:15:00,1712,7,331,289,40,2
2023-03-24 22:30:00,1964,4,197,184,38,0
2023-03-24 22:45:00,1742,4,263,307,38,1
2023-03-24 23:00:00,1412,4,120,104,30,2
2023-03-24 23:15:00,1212,6,105,206,31,0
2023-03-24 23:30:00,586,6,74,37,30,0
2023-03-24 23:45:00,687,3,51,92,29,1
2023-03-25 00:00:00,802,6,28,73,30,0
2023-03-25 00:15:00,756,5,49,107,32,0
2023-03-25 00:30:00,376,5,59,115,32,1
2023-03-25 00:45:00,384,4,106,126,31,0
2023-03-25 01:00:00,331,4,110,103,30,1
2023-03-25 01:15:00,566,6,112,141,29,0
2023-03-25 01:30:00,630,4,114,84,28,2
2023-03-25 01:45:00,348,4,105,88,32,2
2023-03-25 02:00:00,747,6,194,142,30,0
2023-03-25 02:15:00,626,5,218,169,32,2
2023-03-25 02:30:00,422,5,198,269,30,0
2023-03-25 02:45:00,336,6,207,186,28,2
2023-03-25 03:00:00,374,6,181,189,30,2
2023-03-25 03:15:00,617,5,201,371,30,3
2023-03-25 03:30:00,375,6,260,262,32,1
2023-03-25 03:45:00,406,5,254,434,32,3
2023-03-25 04:00:00,493,7,215,212,31,2
2023-03-25 04:15:00,636,4,260,317,29,2
2023-03-25 04:30:00,1078,6,243,282,32,3
2023-03-25 04:45:00,1150,7,347,314,33,3
2023-03-25 05:00:00,1374,6,235,361,30,1
2023-03-25 05:15:00,974,7,319,393,37,3
2023-03-25 05:30:00,1190,6,251,458,39,2
2023-03-25 05:45:00,1795,5,472,484,45,1
2023-03-25 06:00:00,1439,7,349,641,46,2
2023-03-25 06:15:00,2201,6,440,395,51,1
2023-03-25 06:30:00,1874,4,531,422,53,1
2023-03-25 06:45:00,1475,6,486,710,54,5
2023-03-25 07:00:00,1942,5,415,352,57,3
2023-03-25 07:15:00,2519,4,461,550,62,1
2023-03-25 07:30:00,3015,6,546,444,71,5
2023-03-25 07:45:00,2691,8,422,513,64,6
2023-03-25 08:00:00,2734,7,439,710,68,2
2023-03-25 08:15:00,2311,8,441,653,79,1
2023-03-25 08:30:00,2961,6,623,714,76,6
2023-03-25 08:45:00,2938,5,482,719,80,0
2023-03-25 09:00:00,3489,8,385,918,75,1
2023-03-25 09:15:00,3641,6,654,961,75,2
2023-03-25 09:30:00,2959,6,667,702,82,11
2023-03-25 09:45:00,3301,7,514,865,90,5
2023-03-25 10:00:00,3787,7,435,677,83,0
2023-03-25 10:15:00,4330,4,444,602,94,0
2023-03-25 10:30:00,3612,6,473,706,87,3
2023-03-25 10:45:00,4305,9,402,561,88,7
2023-03-25 11:00:00,4638,9,430,847,88,0
2023-03-25 11:15:00,3058,6,589,869,87,12
2023-03-25 11:30:00,2992,8,722,869,94,5
2023-03-25 11:45:00,3704,7,626,912,98,11
2023-03-25 12:00:00,3223,5,583,477,93,1
2023-03-25 12:15:00,3952,9,719,897,92,7
2023-03-25 12:30:00,2748,5,638,648,91,6
2023-03-25 12:45:00,2285,5,433,635,86,5
2023-03-25 13:00:00,2178,9,414,828,94,2
2023-03-25 13:15:00,2602,7,652,741,86,4
2023-03-25 13:30:00,1977,5,448,648,95,3
2023-03-25 13:45:00,3112,9,486,462,90,5
2023-03-25 14:00:00,2698,7,804,630,93,2
2023-03-25 14:15:00,4245,6,839,677,83,4
2023-03-25 14:30:00,2711,9,777,568,73,3
2023-03-25 14:45:00,2712,5,748,781,71,2
2023-03-25 15:00:00,4132,6,575,656,70,2
2023-03-25 15:15:00,2387,7,441,860,74,6
2023-03-25 15:30:00,2961,8,479,791,69,8
2023-03-25 15:45:00,2659,10,757,923,75,10
2023-03-25 16:00:00,2961,5,738,561,60,9
2023-03-25 16:15:00,3404,5,513,671,61,5
2023-03-25 16:30:00,5037,8,566,972,59,8
2023-03-25 16:45:00,5083,5,702,766,65,7
2023-03-25 17:00:00,4779,9,517,1097,58,4
2023-03-25 17:15:00,4423,8,681,875,50,12
2023-03-25 17:30:00,4003,5,691,909,59,6
2023-03-25 17:45:00,3824,9,848,1054,53,10
2023-03-25 18:00:00,5272,6,537,918,45,1
2023-03-25 18:15:00,4950,9,541,1132,45,6
2023-03-25 18:30:00,4633,6,490,1077,50,7
2023-03-25 18:45:00,4430,7,528,1032,45,6
2023-03-25 19:00:00,3432,6,622,711,48,3
2023-03-25 19:15:00,3387,5,570,819,46,2
2023-03-25 19:30:00,3946,5,544,646,39,1
2023-03-25 19:45:00,3416,7,575,448,39,2
2023-03-25 20:00:00,3177,5,276,735,37,1
2023-03-25 20:15:00,3558,5,509,566,39,3
2023-03-25 20:30:00,3289,4,274,698,40,1
2023-03-25 20:45:00,2631,7,443,483,37,2
2023-03-25 21:00:00,2812,5,380,542,38,2
2023-03-25 21:15:00,2918,4,194,541,38,1
2023-03-25 21:30:00,2745,7,313,261,35,2
2023-03-25 21:45:00,2443,4,160,458,34,3
2023-03-25 22:00:00,1783,4,231,413,36,3
2023-03-25 22:15:00,1331,6,219,300,36,1
2023-03-25 22:30:00,1867,6,197,150,36,2
2023-03-25 22:45:00,1040,6,191,128,33,2
2023-03-25 23:00:00,1393,5,105,179,29,2
2023-03-25 23:15:00,1150,4,113,88,28,0
2023-03-25 23:30:00,896,4,54,28,33,1
2023-03-25 23:45:00,271,4,61,75,32,1
2023-03-26 00:00:00,700,5,30,94,31,0
2023-03-26 00:15:00,711,5,69,54,29,0
2023-03-26 00:30:00,726,6,92,120,28,0
2023-03-26 00:45:00,576,5,117,53,29,1
2023-03-26 01:00:00,783,4,87,52,29,0
2023-03-26 01:15:00,341,5,131,121,28,0
2023-03-26 01:30:00,375,6,132,205,28,1
2023-03-26 01:45:00,444,4,185,109,31,1
2023-03-26 02:00:00,535,6,174,260,31,1
2023-03-26 02:15:00,716,4,192,234,27,2
2023-03-26 02:30:00,618,5,222,247,30,0
2023-03-26 02:45:00,524,5,242,352,27,2
2023-03-26 03:00:00,421,4,146,344,29,2
2023-03-26 03:15:00,304,5,179,379,31,3
2023-03-26 03:30:00,594,6,282,334,32,1
2023-03-26 03:45:00,476,6,296,227,28,1
2023-03-26 04:00:00,672,6,255,366,27,1
2023-03-26 04:15:00,532,6,285,250,31,3
2023-03-26 04:30:00,547,6,326,478,30,3
2023-03-26 04:45:00,968,6,370,538,28,2
2023-03-26 05:00:00,1001,4,376,401,30,1
2023-03-26 05:15:00,1234,5,361,481,39,2
2023-03-26 05:30:00,1134,5,391,389,41,4
2023-03-26 05:45:00,1686,4,455,574,44,4
2023-03-26 06:00:00,1729,6,479,616,49,1
2023-03-26 06:15:00,1565,6,378,651,52,1
2023-03-26 06:30:00,1610,7,473,389,55,4
2023-03-26 06:45:00,1782,4,396,703,57,1
2023-03-26 07:00:00,1736,4,422,462,59,3
2023-03-26 07:15:00,2448,5,339,715,64,1
2023-03-26 07:30:00,2352,7,535,423,71,4
2023-03-26 07:45:00,2348,5,426,651,69,6
2023-03-26 08:00:00,3259,8,492,862,68,8
2023-03-26 08:15:00,2983,7,612,533,72,6
2023-03-26 08:30:00,3685,6,666,512,75,4
2023-03-26 08:45:00,3573,7,366,679,75,1
2023-03-26 09:00:00,3709,7,545,769,71,9
2023-03-26 09:15:00,2738,4,667,497,86,8
2023-03-26 09:30:00,3045,4,404,599,88,6
2023-03-26 09:45:00,4016,4,583,566,86,3
2023-03-26 10:00:00,4604,7,381,876,81,10
